Bank Name,Bank ID,Account Number,Entity ID,Entity Name
Savings Bank of Madison,11,811F1E770,801226E10,Corporation #48409
Canada Bank #0,8,80C49E6F0,80104D7B0,Sole Proprietorship #44631
UK Bank #3,24,80C39EF00,800F318D0,Corporation #3108
China Bank #90,110265,8042EBF80,800DD8690,Partnership #37424
Savings Bank of Madison,11,80089E680,80156B850,Sole Proprietorship #10304
Cyprus Bank #748,214445,810433580,800AEF8E0,Sole Proprietorship #33857
Bank of Denver,115216,805E8EB00,80048B820,Partnership #8575
First Bank of Bridgeport,12966,801C8B000,80023FCE0,Corporation #51444
China Bank #94,19104,803B4B310,800DF1990,Corporation #42084
Saudi Arabia Bank #30,264772,81804C110,8013D4CA0,Sole Proprietorship #50113
Savings Bank of Madison,11,811E9E690,80120FDE0,Corporation #48382
Russia Bank #21,16,80BE9EB10,801001340,Corporation #45219
National Bank of Columbus,12,80041E510,8012F3330,Sole Proprietorship #590
Japan Bank #26,118066,8079F7A10,800ED2C60,Partnership #40647
Savings Bank of Miami,6809,8056CAF90,800377420,Partnership #7885
Saudi Arabia Bank #760,366404,819124120,801B982A0,Partnership #23592
China Bank #54,17768,804FB5720,800D50D10,Corporation #41081
Belgium Bank #21,425,8002937A0,800849040,Partnership #26816
First Bank of Hartford,1422,8005B2420,8000D70A0,Sole Proprietorship #55353
Italy Bank #529,15516,8082FAD30,8009D8D60,Sole Proprietorship #64999
Crytpo Bank #27,269294,81A3C1441,80023D4A0,Partnership #51899
First Bank of the West,13210,805D82E40,80136D820,Corporation #7794
India Bank #46,2,80A71E240,800EF99A0,Partnership #42827
Saudi Arabia Bank #84,165675,8184A76D0,8013AEEE0,Sole Proprietorship #49939
Germany Bank #46,115212,80EF8E550,800B5C080,Corporation #32134
Brazil Bank #3,248756,812343950,8012548F0,Partnership #64984
Canada Bank #18,10,80009E650,8010935C0,Partnership #45049
China Bank #15,29867,80433B6D0,800D94C70,Corporation #54632
Savings Bank of Detroit,394,800592660,801394B90,Partnership #10227
India Bank #1129,325961,8097547E0,800F9FD30,Corporation #45189
Hilltop Credit Union,18747,804257EE0,800BDC270,Sole Proprietorship #15001
Spain Bank #210,25885,8025B6DE0,800AF8940,Sole Proprietorship #32483
Australia Bank #30,41126,80F81B060,8011575A0,Partnership #46273
National Bank of Columbus,12,80391E560,800E55480,Corporation #42472
Germany Bank #600,34598,803327070,800C903D0,Corporation #68765
Savings Bank of Providence,11770,80FB71E70,8011F2E70,Sole Proprietorship #1586
Germany Bank #106,3,80189E2F0,8008063C0,Partnership #27555
Saudi Arabia Bank #4,216,817198F80,801B982A0,Partnership #23592
Australia Bank #54,142231,810A42800,801199D60,Corporation #4434
France Bank #105,14652,802DD7D80,80098B940,Sole Proprietorship #29476
Italy Bank #127,1720,8017ABF80,800881B40,Sole Proprietorship #70230
First Bank of Bridgeport,243494,81A727090,80126C740,Partnership #4679
Savings Bank of Pittsburgh,215239,806AD8010,8011E8D10,Corporation #9946
France Bank #172,14003,80282BA10,80093FA60,Sole Proprietorship #51781
Portugal Bank #122,22264,801F29FA0,800BD8150,Sole Proprietorship #28450
Brazil Bank #39,148698,812338EA0,80122EFF0,Partnership #47612
France Bank #7,1595,801F2FE20,80086E4E0,Corporation #63130
Crytpo Bank #1654,373002,81AC966B1,8004E4440,Corporation #54884
National Bank of Watertown,23571,80167EA30,8015357B0,Corporation #3162
Spruce Bank,118314,81746F6B0,800513340,Partnership #23657
Oak Savings Bank,23410,8047C5AB0,800291360,Sole Proprietorship #54097
Canada Bank #89,136136,80D6007C0,8010D73B0,Sole Proprietorship #14252
India Bank #45,123568,80A38BBC0,800F3ECF0,Partnership #43148
Portugal Bank #122,22264,808229FD0,800BEF3D0,Corporation #50923
Saudi Arabia Bank #26,64059,817D4FE50,801B982A0,Partnership #23592
Oasis Credit Union,1291,805536650,8000B3080,Partnership #7658
China Bank #28,15168,8021C43E0,800DDB530,Sole Proprietorship #62752
France Bank #81,3460,8022F21E0,800922C40,Partnership #28230
Brook Credit Union,22185,80DEAB760,8001F2D60,Corporation #17972
China Bank #78,26922,802CD76F1,8001A43C0,Sole Proprietorship #64565
China Bank #78,26922,802CD76F0,800D35420,Partnership #37096
Hearthstone Community Bank,5033,80A403770,8002FD680,Partnership #13441
Russia Bank #74,330205,80BDD0A80,8010289D0,Corporation #45668
Saudi Arabia Bank #19,64057,8187CF880,8013C9CA0,Corporation #51259
Greece Bank #171,112357,806C29680,800AD7920,Partnership #30330
City National Bank,21828,8022B4600,80019B760,Partnership #65114
France Bank #6936,312425,806C3D090,8008E6920,Corporation #59290
France Bank #52,12503,801098F90,8009FC460,Sole Proprietorship #19960
Spain Bank #12,21876,800E35E10,8008D63E0,Sole Proprietorship #27566
Netherlands Bank #27,498,815D91D10,80085DFA0,Sole Proprietorship #35827
Savings Bank of Newbury,329484,816026220,801354F00,Sole Proprietorship #15437
China Bank #54,17768,8033B5020,800D4C810,Sole Proprietorship #37479
Germany Bank #3,23726,801FFB320,8009381E0,Partnership #28081
National Bank of Denver,28958,80F596B20,8003D6F80,Partnership #18042
France Bank #267,220270,81A97D330,8008B3E60,Corporation #60151
Desert Thrift,142059,80FF491B0,80073D120,Partnership #18396
China Bank #94,19104,8054CB440,800D8F9B0,Partnership #62608
Slovakia Bank #4,14,81531E340,801B8D4F0,Partnership #23467
First Bank of Danbury,20,80179EE40,800836B20,Corporation #29030
Australia Bank #1214,342673,8100CACD0,801144EC0,Partnership #46963
National Bank of Milford,8814,80610D350,8003BF000,Sole Proprietorship #9073
First Bank of Omaha,13703,8060B27D0,8002A8720,Sole Proprietorship #59088
Japan Bank #42,18,80B51ED60,80102F190,Corporation #45211
First Bank of the West,219054,8076A3360,80054A300,Sole Proprietorship #59428
China Bank #21,15885,80296E2F0,800D13180,Corporation #39573
Mountain Federal Bank,2196,8061DAE70,8001E91A0,Sole Proprietorship #61411
Italy Bank #187,8884,80720BE80,800AAE8A0,Sole Proprietorship #31038
Brook Credit Union,22185,8055AB000,8001F08A0,Corporation #7967
Savings Bank of Cleveland,30562,818AA5590,80140BC60,Corporation #8299
Mexico Bank #24,245729,810E61410,8011C5FD0,Partnership #46976
First Bank of Lincoln,11661,80D072210,80041DDA0,Corporation #16969
First Bank of the South,1120,801BBD490,80011B9A0,Partnership #4063
Japan Bank #46,23,802C1EF20,800E68540,Corporation #43387
Crytpo Bank #28,169261,819937221,8015B10D0,Partnership #953
France Bank #1801,37548,80FE8B2A0,8009A5A60,Partnership #30338
Sunrise Credit Union,12592,807317CA0,801505CF0,Partnership #1014
China Bank #61,11587,805074520,800DE1CB0,Corporation #41143
National Bank of Albany,2175,80115DB20,8001D24C0,Sole Proprietorship #5517
Crytpo Bank #1795,375607,81C147F31,8004518A0,Corporation #68878
Ireland Bank #44,17694,8088B6BB0,8008E3360,Corporation #31271
Crytpo Bank #21,169489,81B2AEC31,8001A7780,Sole Proprietorship #51014
Israel Bank #309,260091,8163A1930,80135E7E0,Sole Proprietorship #49770
National Bank of Philadelphia,1231,800E38330,8000A5560,Sole Proprietorship #64650
First Bank of Danbury,20,80031EEC0,80004A7B0,Sole Proprietorship #474
Saudi Arabia Bank #3,217,819598851,8015B10D0,Partnership #953
Desert Savings Bank,21393,805602C50,8001502C0,Corporation #7993
Crytpo Bank #22,170412,81B0D32E1,8000B8B60,Sole Proprietorship #55343
Brazil Bank #19,148894,811EB2BE0,801208FE0,Corporation #48389
Canada Bank #5,135925,80D409E70,8010FF370,Sole Proprietorship #46270
Japan Bank #50,15726,8065F53F0,800EA0340,Sole Proprietorship #40689
National Bank of Philadelphia,1231,800138370,8000A0700,Partnership #117
First Bank of Newbury,3440,802475D00,80028A2C0,Corporation #60597
Bank of Portland,22129,8043ADD80,8001E1F80,Sole Proprietorship #2039
China Bank #21,15885,80356E390,800E406B0,Corporation #42041
Japan Bank #15,215478,807953E20,800E9AE40,Partnership #20422
Golden Savings Bank,116703,80A420AA0,8004D7F60,Sole Proprietorship #69332
Savings Bank of Butte,4790,80630BE30,800F16B30,Corporation #2024
India Bank #36,119699,808F02CB0,800F1D6F0,Sole Proprietorship #42014
National Bank of Philadelphia,1231,800EB82B0,8000A5680,Sole Proprietorship #2552
Israel Bank #43,160008,816016140,801B8D4F0,Partnership #23467
China Bank #1106,312976,8052AAD40,800D201E0,Sole Proprietorship #37286
Netherlands Bank #1550,132483,80D7324C0,800866EA0,Corporation #32654
Mexico Bank #17,113,815F9DDC0,80132FDB0,Sole Proprietorship #49635
Canada Bank #0,8,80C29E140,80104BD70,Partnership #51664
Belgium Bank #21,425,8020131C0,80084E3E0,Sole Proprietorship #28563
Savings Bank of Pittsburgh,215239,80C0586C0,8004A75C0,Corporation #61439
Bank of Indianapolis,18890,809050040,8003CD580,Sole Proprietorship #12800
First Bank of Portland,1,80FC1E5C0,80006CC40,Partnership #18227
China Bank #100,212379,804FF28D0,800CFBF00,Corporation #39432
Arbor Community Bank,21414,800F83650,800E342F0,Sole Proprietorship #2674
Russia Bank #21,16,80009ED50,80104B1A0,Sole Proprietorship #44491
China Bank #9,110080,803B6E550,800D8A350,Partnership #37612
Italy Bank #127,1720,80052B960,80089B320,Sole Proprietorship #14172
Heath Trust Bank,214000,80DE81D60,800458120,Sole Proprietorship #17551
Japan Bank #42,18,80BD1EC70,80101D680,Sole Proprietorship #52347
Italy Bank #76,14172,801824B80,800C8F1B0,Partnership #30376
Sunrise Cooperative Bank,119927,80D23DE00,801185B80,Partnership #658
Israel Bank #86,158927,815F78200,80136A080,Sole Proprietorship #13775
Savings Bank of Detroit,394,800E12080,8000CEB00,Corporation #2186
Crytpo Bank #10,69289,81996B111,8001A43C0,Sole Proprietorship #64565
France Bank #503,29559,814405E10,800B35580,Partnership #31601
Flagstone Community Bank,35145,815354110,80143FDC0,Corporation #12867
First Bank of Danbury,20,800B1EF90,8008352C0,Corporation #28542
Savings Bank of Pittsburgh,3729,802D6AD20,801566550,Corporation #9597
Crytpo Bank #61,71705,81B1DE921,8015B10D0,Partnership #953
First Bank of Huron,1277,8008B9B20,80013AB60,Sole Proprietorship #1397
Crytpo Bank #30,171474,81ABF0CB1,8004FFFC0,Partnership #63592
National Bank of Seattle,224,804A995B0,80008FB60,Corporation #7348
Bank of Los Angeles,18084,80D8AB7C0,800395DE0,Partnership #16650
First Bank of Danbury,20,80749EFC0,800052010,Sole Proprietorship #67802
Crytpo Bank #62,173457,81BB32D51,8004515A0,Sole Proprietorship #52590
Flagstone Federal Bank,5571,811030450,8012CA190,Corporation #3062
Netherlands Bank #397,32955,80149B860,800B89360,Corporation #61006
China Bank #5,15,80499E260,800CE91A0,Sole Proprietorship #54928
Greece Bank #8,600,80038C9E0,800874080,Corporation #28293
City National Bancorp,13243,80B303860,800450160,Sole Proprietorship #59217
Brook Credit Union,22185,80A92B170,8001F24C0,Corporation #14423
Japan Bank #52,29640,805C00200,800EF1470,Partnership #41062
Plandor Community Bank,1394,800335F00,801305660,Partnership #5710
Germany Bank #315,6586,812FD3B00,800A959E0,Sole Proprietorship #32054
Bank of Indianapolis,8488,804C17200,8003A70E0,Corporation #7449
Savings Bank of Harrisburg,24523,80A2E0380,8002E1D40,Partnership #13385
Oasis Credit Union,1291,8007B6380,8000AEA00,Corporation #51326
Japan Bank #42,18,814E9EF10,8012BD7F0,Corporation #48862
China Bank #87,5923,8029A7790,800D20F00,Corporation #55723
First Bank of the South,26179,8071AC790,80036A0A0,Sole Proprietorship #10481
National Bank of Watertown,23041,80484E690,800259500,Partnership #67437
China Bank #30,110682,804D9CB20,800E407D0,Corporation #40283
Germany Bank #1340,10881,8043CA6A0,800AC4620,Corporation #31570
Bank of Lincoln,29264,80BB8CE20,800657E00,Partnership #65249
France Bank #95,112876,809E59030,800921FE0,Corporation #29423
France Bank #139,8087,806562DB0,8009E75E0,Corporation #30088
Mexico Bank #17,113,81539DEC0,801327620,Corporation #49106
Italy Bank #524,230153,80D1062D0,800959940,Partnership #28035
Italy Bank #134,15400,8027FF250,8009AF280,Corporation #30095
Savings Bank of Augusta,214342,817C34550,80046C920,Corporation #57310
Slovakia Bank #45,1776,8053A9E60,8008C8A80,Partnership #29089
Savings Bank of Billings,22124,8011AD060,80154CF10,Sole Proprietorship #14692
Germany Bank #85,24070,801A6E560,8009824E0,Corporation #29083
Bank of Philadelphia,1217,801BB86E0,80009A320,Sole Proprietorship #52633
China Bank #94,19104,8037CB670,800E26AD0,Partnership #37279
Australia Bank #47,41542,80F38C580,8011826E0,Partnership #46043
Italy Bank #529,15516,8024FA880,800C7EA90,Sole Proprietorship #27824
Saudi Arabia Bank #3,217,817198A00,8013AF3C0,Corporation #3733
China Bank #112,111425,804E84600,800DDCAB0,Sole Proprietorship #54934
France Bank #1772,19296,8116C5680,800B5E300,Partnership #33856
The Pine Thrift,117694,80C1C3980,8004FA9C0,Sole Proprietorship #72827
National Bank of Lincoln,1439,800FB2900,800154F00,Sole Proprietorship #2688
France Bank #3731,358725,8156D4410,80083D9E0,Sole Proprietorship #27147
Switzerland Bank #15,152907,8141B4320,8012BD7F0,Corporation #48862
First Bank of Danbury,20,80019ECA0,8009824E0,Corporation #29083
Plateau Bank,39673,8076C9A30,8011DBF90,Corporation #11661
Spain Bank #12,21876,801D35CB0,8008D8AE0,Corporation #29441
Crytpo Bank #28,169261,819D37051,8015B10D0,Partnership #953
Spain Bank #39,14620,8107D68D0,80093B8A0,Partnership #31476
Mexico Bank #26,41014,810F1FDD0,8011E16B0,Corporation #48199
Savings Bank of Springfield,2860,806DC70D0,8000FA2C0,Sole Proprietorship #51184
Switzerland Bank #16,219,819718B61,8015B10D0,Partnership #953
China Bank #73,210858,8049A33E0,800DD76D0,Corporation #40691
Oak Savings Bank,113002,8067D53E0,80043B180,Corporation #56080
Bank of Indianapolis,11046,8076C75E0,800103040,Sole Proprietorship #64655
France Bank #1465,114983,819917570,8009BC400,Corporation #32004
Belgium Bank #37,12055,800A66D70,800CAD910,Corporation #28218
Australia Bank #33,142114,80F8477F0,80118E280,Partnership #45989
Canada Bank #0,8,80009E2F0,8010AB2E0,Corporation #46220
Savings Bank of Madison,11,80E19E370,80109DD90,Corporation #46750
China Bank #86,210824,8053222F0,800DD5BB0,Partnership #38971
National Bank of Philadelphia,1231,8008B8080,8012F4B50,Corporation #7120
Saudi Arabia Bank #24,63834,817AD4A00,8013AEEE0,Sole Proprietorship #49939
Germany Bank #15,2514,800450E00,800C31710,Partnership #24173
Savings Bank of Arkadelphia,22086,8084AC400,80077E840,Partnership #9738
France Bank #502,18076,80312A900,800A8B380,Partnership #29178
Italy Bank #529,15516,8022FA910,800962E40,Sole Proprietorship #28325
Japan Bank #18,117286,8081CF420,800E549A0,Sole Proprietorship #40787
Crytpo Bank #8,118,819D9DC21,8015B10D0,Partnership #953
Germany Bank #817,48087,812740CA0,800A55440,Partnership #30258
Netherlands Bank #16,5312,8058B8720,800C32CF0,Sole Proprietorship #28872
France Bank #26,17353,802F803A0,800914E60,Partnership #26775
France Bank #112,3671,80236CCA0,800B9D920,Sole Proprietorship #28158
National Bank of Philadelphia,1231,8009380A0,801487D10,Partnership #1489
Italy Bank #127,1720,80092BB20,80087FC80,Sole Proprietorship #27421
National Bank of Helena,13474,805EBB620,800280380,Corporation #68548
First Bank of Hartford,1422,807032020,8000DCC20,Sole Proprietorship #10316
Crytpo Bank #50,169671,819D284B1,8000B8B60,Sole Proprietorship #55343
China Bank #33,19970,80466E630,800DE5690,Sole Proprietorship #38227
Mexico Bank #0,46152,81113C330,8011F4D50,Sole Proprietorship #23239
China Bank #54,17768,803535330,800D4D110,Corporation #39776
Germany Bank #132,7522,806775630,800A69440,Corporation #53241
Slovakia Bank #45,1776,800429F30,800893460,Partnership #26825
France Bank #318,7272,80417D340,8008DFE80,Sole Proprietorship #27837
Brazil Bank #39,148698,811DB8A40,80122BB70,Partnership #47353
India Bank #30,19413,808C40DC0,800F228D0,Corporation #44742
Willows Federal Bank,4187,80209CAC0,8002C9FC0,Corporation #17399
Brazil Bank #91,151782,813419450,801232010,Corporation #63394
Japan Bank #46,23,80AF9ECD0,801007670,Corporation #12666
China Bank #21,15885,80316E1D0,800D145C0,Corporation #63917
Italy Bank #18,0,80031E750,80080E540,Partnership #26745
Fieldstone Federal Bank,15331,8075416D0,800306B40,Corporation #10987
Sea Bank,11495,8011F94D0,800165320,Partnership #61996
Desert Bank,5621,805E31DE0,800336420,Corporation #8770
Savings Bank of Madison,11,80021E2E0,80006FBD0,Sole Proprietorship #324
First Bank of Portland,1,80501E7E0,800069FA0,Partnership #7442
National Bank of the West,215187,80775AEF0,80128E480,Corporation #20716
France Bank #310,25304,803788B70,8009BACC0,Sole Proprietorship #70999
France Bank #7,1595,80112FA00,8008B67A0,Partnership #26887
France Bank #52,12503,807418C00,800915B20,Sole Proprietorship #31058
National Bank of Helena,13474,80943B690,80115BD00,Corporation #9808
Portugal Bank #122,22264,803AA9B90,800A4ADE0,Sole Proprietorship #29692
India Bank #741,26300,80A7AB990,800FCDD10,Sole Proprietorship #52320
India Bank #70,123824,808E83F90,800F60D50,Corporation #43844
Finland Bank #565,28930,80AD16690,800BD9310,Partnership #31793
Netherlands Bank #49,12274,801A61E90,8008F1200,Corporation #68136
China Bank #188,37145,80D316B20,800D121C0,Sole Proprietorship #37260
Saudi Arabia Bank #763,366454,818525CA0,801414680,Partnership #49815
First Bank of Hartford,15284,80B043DA0,800498240,Corporation #55083
Savings Bank of Madison,11,80291E230,800CDCEB0,Partnership #62566
Italy Bank #127,1720,80052BBB0,80087F0E0,Corporation #28350
Savings Bank of Watertown,1889,806B25730,8001A4B40,Partnership #9719
Savings Bank of Watertown,1889,801125730,8001A1C00,Corporation #56277
France Bank #24,13590,8028B6CC0,800ADACA0,Partnership #20443
First Bank of Portland,1,80019E740,8000633A0,Corporation #243
Australia Bank #0,212,80EF98DD0,801132960,Partnership #54540
First Bank of New York,1812,801AA6DD0,8001937C0,Corporation #3833
Japan Bank #57,215620,807FCC5E0,800EE9110,Sole Proprietorship #41576
Switzerland Bank #30,53736,813B913E0,801308260,Corporation #49089
National Bank of Helena,211374,8057D30E0,800DC2D50,Sole Proprietorship #8075
