Bank Name,Bank ID,Account Number,Entity ID,Entity Name
China Bank #120,13512,815BBDD30,800DF18D0,Partnership #39568
First Bank of Albany,18671,8075DCEB0,8012FE380,Sole Proprietorship #1275
National Bank of Columbus,12,80011BF30,8012C83F0,Sole Proprietorship #88
Japan Bank #39,29592,804787530,800E7BA00,Corporation #42528
Germany Bank #1340,10881,80F8CF9B0,800AC6900,Corporation #35240
First Bank of Philadelphia,19229,807D437B0,8003DECA0,Corporation #11760
National Bank of Columbus,12,80761BF30,800084890,Sole Proprietorship #11014
India Bank #94,25520,80A286140,800FAE330,Partnership #58080
Savings Bank of Phoenix,3821,800BECFD0,801311CE0,Corporation #431
Canada Bank #18,10,811D9BC50,80121E710,Sole Proprietorship #5625
Italy Bank #47,2557,801CD47D0,80091A5E0,Sole Proprietorship #28297
UK Bank #428,333740,80FA26F60,80107A3A0,Corporation #46039
France Bank #24,13590,805FB3260,80092B840,Corporation #31585
First Bank of the North,8106,8063E6C60,80038EC20,Corporation #59890
Australia Bank #39,142342,80FAFBA70,8011A1220,Partnership #61918
Italy Bank #327,18121,8041ADD00,800AEEDA0,Partnership #31758
Switzerland Bank #7,112,814F18180,8011C9B70,Corporation #48861
Austria Bank #289,116186,810735480,800B161C0,Partnership #62471
Brazil Bank #1003,351260,8129FB790,801208FE0,Corporation #48389
Crytpo Bank #19,70850,81A1BD891,8000B8B60,Sole Proprietorship #55343
Savings Bank of Newport,116648,8197A6D90,801062150,Corporation #7605
Savings Bank of Madison,11,811F1BC10,801226D50,Partnership #8332
Germany Bank #67,16293,802DE6B20,800A242E0,Corporation #30433
France Bank #137,27737,8092F9530,800A802E0,Corporation #32930
Netherlands Bank #27,498,8032140B0,80085AC40,Sole Proprietorship #29751
Willows Community Bank,22595,8074D9840,8005C7AE0,Corporation #20777
Acme Credit Union,15783,806476A40,801239E90,Partnership #16880
Russia Bank #47,132407,80C132240,801019AE0,Sole Proprietorship #44351
Germany Bank #50,1126,801838AC0,8008AA2A0,Partnership #27526
Saudi Arabia Bank #3,217,818A1D550,8013B5FC0,Sole Proprietorship #2958
Savings Bank of Denver,212996,80701BBD0,800446F40,Corporation #10387
Germany Bank #15,2514,801A550E0,8008A9A60,Sole Proprietorship #27754
Netherlands Bank #49,12274,8012E40E0,800815E60,Sole Proprietorship #14917
UK Bank #19,7,80009BA60,8010467D0,Sole Proprietorship #44488
Portugal Bank #2,30731,80DD5BC60,800BFCDF0,Sole Proprietorship #33337
Spain Bank #36,6681,80284B560,800A31EA0,Corporation #60978
Willows Federal Bank,4187,801A19460,8002C9600,Partnership #3964
France Bank #73,25400,802C825F0,8008ADC00,Partnership #13881
Spain Bank #14,1835,8014A2C70,800C687D0,Sole Proprietorship #21032
Sappo Trust Bank,62667,81973DC70,8007DB470,Corporation #68687
Australia Bank #93,341437,80F336480,8011C55F0,Partnership #61043
Savings Bank of Harrisburg,24523,8077E5F80,8002E1200,Sole Proprietorship #74034
Crytpo Bank #47,69465,819DE1691,8004515A0,Sole Proprietorship #52590
Italy Bank #6,11314,80907A310,8008B89C0,Corporation #32885
Crytpo Bank #19,70850,81A0BDB21,8001A43C0,Sole Proprietorship #64565
India Bank #1253,326344,80994DE20,800F9FD30,Corporation #45189
Brazil Bank #17,214,81959D121,8003EB480,Sole Proprietorship #51017
Crytpo Bank #130,270392,81A29A621,8001A7780,Sole Proprietorship #51014
National Bank of Milford,23319,801FC31A0,8002782C0,Corporation #4244
National Bank of Albany,2175,807BD85A0,8001D5E20,Sole Proprietorship #67205
Sea Savings Bank,11968,8011EDA20,8001A9900,Partnership #54724
Canada Bank #927,335803,80D0667B0,8010EADD0,Corporation #47110
UK Bank #19,7,80C41B9B1,80108EBC0,Partnership #44594
First Bank of the West,11222,800CC5130,80130EEC0,Sole Proprietorship #6022
First Bank of Danbury,20,819F9B031,8001A7780,Sole Proprietorship #51014
Canada Bank #18,10,81211BF30,801221170,Sole Proprietorship #48122
Canada Bank #15,36524,80E4EEC30,8010F9C30,Sole Proprietorship #73157
UK Bank #19,7,80C41B9B0,8010489F0,Partnership #44240
Savings Bank of Madison,11,801D9BFB0,80082C7D0,Partnership #28565
Sunrise Cooperative Bank,119927,80DD381B0,8005607C0,Partnership #70844
First Bank of Watertown,3533,8096F5CB0,80029E540,Partnership #60363
Bank of Lacrosse,220916,80E26C040,800592240,Corporation #71833
National Bank of Columbus,12,80121BC40,800081350,Partnership #18645
Mexico Bank #24,245729,811064AD0,801138960,Corporation #32514
Willows Community Bank,22595,802ED9BD0,8011EF190,Sole Proprietorship #5541
First Bank of Newbury,3440,804170250,80028AEC0,Corporation #9292
Bank of Philadelphia,1217,80363DAD0,80009B3A0,Sole Proprietorship #52750
First Bank of Portsmouth,357573,81503D8E0,800D0A860,Partnership #20392
Crytpo Bank #130,270392,81AD9A661,80023D4A0,Partnership #51899
India Bank #32,23544,808C44660,800FB8F90,Corporation #43496
National Bank of Laramie,13125,8016018E0,80024BD80,Sole Proprietorship #55385
Germany Bank #157,253116,81B97E470,800A621A0,Sole Proprietorship #28652
Savings Bank of Madison,11,80609BFF0,80082F350,Sole Proprietorship #30605
Savings Bank of the North,11255,800944100,8009BCFA0,Sole Proprietorship #12353
China Bank #5,15,80029BD00,800E45A50,Partnership #36889
Japan Bank #43,11832,80646A680,800E8E840,Sole Proprietorship #56351
National Bank of Tampa,18247,808A21900,80051A960,Partnership #72252
Saudi Arabia Bank #3,217,81951D611,8001A7780,Sole Proprietorship #51014
First Bank of Helena,114721,819F1AA10,8014DDE50,Partnership #16287
Switzerland Bank #48,252477,813B4A410,8012C7B50,Sole Proprietorship #48919
Germany Bank #1551,237598,81079B590,800C4F590,Sole Proprietorship #60708
Spain Bank #12,21876,800BB0090,8008D5F60,Sole Proprietorship #31737
Slovakia Bank #45,1776,80172C2A0,800994420,Partnership #27193
Canada Bank #28,17,81351B220,8012AE210,Partnership #59251
Brazil Bank #19,148894,811FB75A0,80123D810,Partnership #1628
China Bank #107,12307,804A1B320,800DF42B0,Partnership #38334
Australia Bank #50,41916,80F7064B0,801188B40,Sole Proprietorship #46783
Germany Bank #50,1126,8058B89B0,8008ADEA0,Partnership #28812
National Bank of Montpelier,125980,80B5FB4B0,800601EC0,Sole Proprietorship #14873
National Bank of Watertown,23571,80757B330,8002AEB00,Sole Proprietorship #10903
Germany Bank #6461,35350,806C4B1C0,800866300,Corporation #31556
Lithuania Bank #207,3437,811670C40,80089BE00,Sole Proprietorship #32133
National Bank of Philadelphia,1231,8025BDD40,8000A6E80,Partnership #4870
Mexico Bank #47,246242,811294BD0,8012000D0,Sole Proprietorship #47578
Italy Bank #932,24557,814BE4C50,800BB57F0,Sole Proprietorship #35548
Germany Bank #3,23726,80257EDD0,8009386C0,Sole Proprietorship #28889
Germany Bank #106,3,800A1BB50,8008043E0,Corporation #29247
Mountain Bancorp,28393,805B6CE50,8003AC200,Partnership #8195
Bank of New Orleans,134019,80C7C7B60,80143B300,Corporation #2663
Portugal Bank #122,22264,801EAC6E0,80090A460,Partnership #57697
India Bank #236,26560,80A825AF0,800EF3B20,Corporation #43513
China Bank #126,113579,805946F70,800E1F0F0,Partnership #67273
Belgium Bank #37,12055,801763170,8008E0060,Corporation #61707
Italy Bank #127,1720,805EAE700,800A41A40,Corporation #30774
Japan Bank #76,15740,8065F0500,800EA3060,Corporation #42703
Germany Bank #135,4308,80331D100,800978380,Corporation #72663
India Bank #35,119732,808F86120,800F2EBB0,Partnership #41590
Latvia Bank #605,212108,805DFFD30,800B567C0,Partnership #30601
Regents Community Bank,3100,80D6FB530,800BA3B40,Partnership #11394
Spain Bank #14,1835,802FA2EB0,8008A40A0,Sole Proprietorship #51791
Oak Savings Bank,113002,808350E30,80043BB40,Sole Proprietorship #12062
Netherlands Bank #116,15607,8090FC0C0,800B5F460,Corporation #32203
Saudi Arabia Bank #14,163470,81896FC40,8013EC5E0,Sole Proprietorship #50598
Regents Federal Bank,215571,81254B2D0,801207A40,Sole Proprietorship #14629
Greece Bank #171,112357,808A2C9D0,800881900,Partnership #27444
Savings Bank of Columbus,113213,805CCA5D0,800E08F90,Corporation #2041
Australia Bank #62,142223,80FB47CD0,801196500,Partnership #46451
China Bank #799,127345,819B903E0,800E42690,Partnership #39765
China Bank #10,9856,80FA2FB70,800E0BA30,Corporation #41787
Saudi Arabia Bank #500,366358,8184A3070,8013AEEE0,Sole Proprietorship #49939
Brazil Bank #17,214,812A9D070,801208FE0,Corporation #48389
India Bank #85,72,809099F70,8018CF550,Partnership #14165
Bank of Philadelphia,1217,804E3DBF0,8014821F0,Corporation #15196
Israel Bank #9,115,8153982F0,801318DE0,Partnership #1040
Savings Bank of Madison,11,811F1BE00,801226DB0,Partnership #5178
Willows Bank,126688,80A3ECB80,800619280,Corporation #55069
Belgium Bank #11,24027,803F75610,800C1F5F0,Partnership #33706
Belgium Bank #21,425,800316F10,8009122E0,Sole Proprietorship #14785
Spruce Cooperative Bank,117301,80A34A110,801445B20,Sole Proprietorship #9898
China Bank #21,15885,8036EBD10,800D14BC0,Sole Proprietorship #37668
Bank of Huron,322799,80957CC20,801226A50,Corporation #820
China Bank #243,111615,805404420,800E170B0,Partnership #38581
National Bank of Omaha,215721,805E4EF20,801464BC0,Partnership #8537
China Bank #39,7080,8029C6FA0,800D28D80,Partnership #51407
National Bank of Madison,132021,80CD06130,800695520,Partnership #52183
National Bank of Billings,531,80098B230,8000E21C0,Corporation #1419
France Bank #850,216208,8087FF3C0,800B1B600,Partnership #28144
Savings Bank of Augusta,222439,80CE3C840,8005BC7E0,Corporation #16776
China Bank #309,13482,8112BEED0,800D3CB80,Partnership #37368
Australia Bank #868,342580,80FB4A1E0,801159D20,Sole Proprietorship #56547
Canada Bank #21,135558,80D9178E0,8010B45A0,Partnership #8287
National Bank of Seattle,224,80061CBE0,80008A940,Corporation #776
National Bank of Columbus,12,80029BDF0,800D450C0,Sole Proprietorship #37198
Israel Bank #34,257433,815277770,80133C680,Partnership #6714
Australia Bank #34,41019,80F71A670,80114D480,Partnership #46193
Russia Bank #21,16,80D61B3F0,8010A2350,Partnership #56986
Oasis Credit Union,119593,80B402F70,80054E1C0,Partnership #14474
National Bank of Albany,1638,8019A88F0,8001750E0,Sole Proprietorship #4053
Brazil Bank #442,350109,812AA7280,801254170,Partnership #47556
Brazil Bank #31,249566,81326D300,801283700,Partnership #48069
Fieldstone Bancorp,216492,806AF6A10,8012791E0,Partnership #5317
UK Bank #387,333473,80CFAECA0,8010675D0,Partnership #59167
China Bank #93,9735,8049ABFA0,800CDD450,Partnership #37049
Oak Savings Bank,23410,803FC0520,8014C0A90,Partnership #3011
National Bank of Columbus,12,80029BA30,800E1AB90,Corporation #41785
China Bank #131,29779,803D395B0,800CE2430,Sole Proprietorship #37806
Saudi Arabia Bank #4,216,81769D050,8013A9CA0,Corporation #49525
Japan Bank #39,29592,807A87050,800E7EF40,Partnership #40674
Greece Bank #260,222654,8095B6350,800B9AE40,Partnership #7682
First Bank of Omaha,31730,80D2C4550,80068C0C0,Corporation #17113
First Bank of Laramie,115128,807496060,800F0BD40,Partnership #5869
First Bank of the Valley,13821,8020342E0,80142D640,Sole Proprietorship #4487
UK Bank #11,33846,80C73A760,801077530,Partnership #56962
Saudi Arabia Bank #84,165675,8189229F0,8013C9CA0,Corporation #51259
India Bank #63,24320,809A63C70,800FDF650,Partnership #33226
Savings Bank of the North,8801,804208C00,800C743F0,Corporation #2799
Australia Bank #21,43378,810A50580,8011B1320,Sole Proprietorship #47507
Germany Bank #121,1390,801F30B80,8008BE860,Corporation #67924
First Bank of the West,217226,80981F980,8004F70A0,Corporation #13331
Savings Bank of the North,3653,807169E00,8002B4880,Corporation #10543
Australia Bank #34,41019,80F39A110,80114C760,Partnership #46048
UK Bank #1,133372,80C6DC290,801068C10,Corporation #69215
Canada Bank #0,8,80009B890,80104B350,Partnership #55795
Savings Bank of Madison,11,80351B910,800CDE530,Sole Proprietorship #64355
Switzerland Bank #7,112,8146984A0,8012C13F0,Corporation #3028
France Bank #638,144936,811B2A8A0,800C76350,Corporation #36091
Italy Bank #47,2557,800FD4220,8009189C0,Corporation #28813
Saudi Arabia Bank #2,163897,81789A030,8013AEEE0,Sole Proprietorship #49939
Japan Bank #39,29592,8045870B0,800E7B580,Corporation #42509
France Bank #139,8087,803667740,800A87520,Corporation #50934
Germany Bank #141,12202,8031669C0,8008EAD60,Partnership #29201
Mexico Bank #32,45907,811381550,8011E94F0,Corporation #48327
France Bank #172,14003,8017AE550,80093D9C0,Sole Proprietorship #58362
Bank of the South,28932,804493ED0,8003CFCA0,Partnership #6763
Savings Bank of Detroit,11483,80CBFD160,80142B000,Sole Proprietorship #2902
Capital Federal Bank,212730,80EDEC1E0,80101A7A0,Partnership #13366
Canada Bank #0,8,80009B8E0,80104B200,Sole Proprietorship #65855
Slovakia Bank #4,14,81529BBF0,801321E90,Corporation #9137
Canada Bank #89,136136,80D6058F0,8010D7470,Corporation #46445
Brazil Bank #27,149453,812925B80,80123C7D0,Corporation #48514
Germany Bank #83,220164,80B77BF00,8008C58A0,Sole Proprietorship #27742
India Bank #2,25,80009B180,801054F10,Sole Proprietorship #7325
Netherlands Bank #217,211012,814AD9F10,800A1EAA0,Corporation #30624
National Bank of New Orleans,220729,8117EA190,8013965F0,Sole Proprietorship #7419
First Bank of New York,227639,812C526A0,8011B7D00,Partnership #6735
Israel Bank #29,158053,815FD0FA0,80135A440,Corporation #7935
Savings Bank of New Orleans,260943,8186C1AA0,8007D19B0,Partnership #24465
India Bank #57,26203,80A2290B0,800FC7E70,Sole Proprietorship #70346
Arbor Bank,122779,80B2670B0,8005C1C20,Corporation #58083
Baltech Cooperative Bank,32839,80AF19EC0,800E94680,Sole Proprietorship #588
Saudi Arabia Bank #796,367294,818F4E240,801477340,Partnership #57115
Crytpo Bank #13,169804,819FA1B41,8015B10D0,Partnership #953
First Bank of Bridgeport,5687,802BAA6C0,80136B9C0,Sole Proprietorship #5401
Australia Bank #43,142146,80FE41C40,801191EA0,Partnership #46593
China Bank #42,692,80350E750,800E22B10,Corporation #39685
National Bank of Helena,13474,80333EC50,8013D3BC0,Corporation #733
Bank of Miami,12063,8073632E0,800F34A50,Sole Proprietorship #7858
Switzerland Bank #24,154465,8146C0DE0,80130A3A0,Sole Proprietorship #4309
Australia Bank #47,41542,80F509E60,801175FA0,Sole Proprietorship #61040
Bank of Bridgeport,36096,80E473D60,8010E0630,Partnership #72759
Bank of Tuscon,63681,81B3DDDE0,8007E5870,Corporation #27593
Bank of Madison,226624,80E1B1D60,800621320,Sole Proprietorship #65425
First Bank of Danbury,20,800D1B760,80004E9B0,Corporation #3989
Savings Bank of Indianapolis,214867,808DA14F0,80144B2E0,Corporation #4662
First Bank of Newbury,3440,807DF0570,80028C960,Partnership #63688
National Bank of Philadelphia,1231,8015BDAF0,8000A6160,Corporation #3322
Slovenia Bank #1285,19419,80D145000,80097FCC0,Partnership #30352
Savings Bank of Sacramento,16584,814B9D980,80144F9A0,Corporation #21928
Bank of Madison,1639,8005A8E00,8012FCFE0,Sole Proprietorship #818
China Bank #78,26922,802CD2880,800D353C0,Sole Proprietorship #37432
Fieldstone Federal Bank,15331,80BCC4C00,800307E60,Partnership #15152
Mexico Bank #17,113,815298510,8011C5DC0,Corporation #49099
Savings Bank of Sacramento,21566,800E3A290,8012EC970,Sole Proprietorship #3723
India Bank #60,25892,80A0B2F90,800FBD670,Sole Proprietorship #42944
China Bank #42,692,806C0E790,800D0AB00,Sole Proprietorship #8246
France Bank #1270,144868,8118B4F90,800C75190,Partnership #1197
Savings Bank of Portland,27175,8031CAE20,8010EEE30,Sole Proprietorship #22674
China Bank #85,110400,804EE1DA0,800D21440,Corporation #39617
China Bank #114,10073,803BA1120,800E3DC90,Partnership #25830
France Bank #310,25304,80570D1A0,8009BB4A0,Partnership #29811
Crytpo Bank #13,169804,81A0A1BB1,8015B10D0,Partnership #953
Japan Bank #53,216654,806769AB0,800EAF500,Corporation #42766
Germany Bank #64,19368,80BBC69C0,800B62F60,Partnership #32316
Netherlands Bank #236,7058,8070474C0,800A4C3A0,Sole Proprietorship #31004
Spain Bank #39,14620,805AD33C0,80097F6C0,Partnership #52614
Savings Bank of Detroit,11483,80437D040,800412840,Partnership #6685
Crytpo Bank #21,169489,81A22B551,8000FBB80,Corporation #49952
Crytpo Bank #61,71705,81B45B151,8015B10D0,Partnership #953
India Bank #404,324733,80E838350,800F0EA40,Partnership #41247
Italy Bank #47,2557,803354350,80091CAA0,Partnership #32543
Germany Bank #34,423,802A96E50,800843E00,Sole Proprietorship #29252
Bank of Denver,27009,80D757D50,80062CAC0,Corporation #67412
Plateau Credit Union,3202,80A1FFCD0,8002681E0,Corporation #13929
China Bank #411,113816,80677F1E0,800E2AF10,Sole Proprietorship #60879
Israel Bank #30,58848,815EB4DE0,801327620,Corporation #49106
Slovakia Bank #45,1776,802A2C5E0,800898CE0,Partnership #28698
National Bank of Denver,8318,805C182E0,80039E0A0,Partnership #8236
National Bank of Tampa,365380,817E81FF0,8012A5B40,Corporation #19805
Brazil Bank #50,248575,811FCC270,801238870,Corporation #64613
Savings Bank of Madison,11,811F1B870,801226CF0,Partnership #578
Germany Bank #3588,156297,81510F970,800CBDD30,Partnership #64043
Italy Bank #636,21267,80DB03470,800B898A0,Sole Proprietorship #33288
Switzerland Bank #13,52898,8135EEF00,8012D5970,Partnership #10557
Canada Bank #21,135558,80D317D00,8010B2C20,Partnership #44777
Germany Bank #315,6586,802C56300,800A2E160,Sole Proprietorship #29347
Bank of Philadelphia,1217,80013DE80,800093E40,Partnership #121
Savings Bank of Arkadelphia,22086,80B9A9D10,80105CF70,Corporation #1317
National Bank of Billings,531,80040B790,80145D1C0,Partnership #548
Netherlands Bank #49,12274,802564710,8008F29A0,Sole Proprietorship #28881
National Bank of the West,221024,817060E20,8005965E0,Partnership #52516
National Bank of Newport,11671,8050F75A0,80041FDA0,Corporation #7709
Netherlands Bank #27,498,800314730,800853E00,Sole Proprietorship #27199
National Bank of Topeka,66590,81863B140,800FF0900,Sole Proprietorship #22157
Savings Bank of Providence,11770,800F74340,8011EBA90,Partnership #15548
Brazil Bank #110,49411,812493FC0,80126F1C0,Corporation #16252
Japan Bank #69,118213,806275CD0,800ED6510,Corporation #43042
Italy Bank #62,24643,807719FD0,80087E340,Partnership #28382
Savings Bank of Pittsburgh,215239,8079DDDD0,8004A63C0,Corporation #11392
